time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
0.975000,6.267626,4.809012,-2.200820,-0.802885,20.000000,0.000000,1.330000,4.661432
0.980000,6.294323,5.339379,-2.206055,-1.046916,20.000000,0.000000,1.330000,4.662758
0.985000,6.323639,5.863251,-2.212491,-1.287128,20.000000,0.000000,1.330000,4.662876
0.990000,6.355520,6.376313,-2.220097,-1.521197,20.000000,0.000000,1.330000,4.661364
0.995000,6.389887,6.873405,-2.228828,-1.746363,20.000000,0.000000,1.330000,4.657770
1.000000,6.426631,7.348735,-2.238626,-1.959530,20.000000,0.000000,1.330000,4.651625
1.005000,6.465612,7.796215,-2.249413,-2.157444,20.000000,0.000000,1.330000,4.642459
1.010000,6.506662,8.209909,-2.261098,-2.336920,20.000000,0.000000,1.330000,4.629813
1.015000,6.545018,7.671241,-2.271291,-2.038742,-12.547108,0.000000,1.330000,4.613266
1.020000,6.580743,7.145078,-2.280021,-1.745939,-12.547108,0.000000,1.330000,4.594834
1.025000,6.612926,6.436558,-2.286828,-1.361327,-20.000000,0.000000,1.330000,4.575111
1.030000,6.641712,5.757222,-2.291783,-0.991078,-20.000000,0.000000,1.330000,4.555253
1.035000,6.667244,5.106369,-2.294958,-0.635055,-20.000000,0.000000,1.330000,4.535829
1.040000,6.689655,4.482120,-2.296421,-0.292507,-20.000000,0.000000,1.330000,4.517303
1.045000,6.709064,3.881908,-2.296233,0.037685,-20.000000,0.000000,1.330000,4.500045
1.050000,6.725578,3.302817,-2.294448,0.356835,-20.000000,0.000000,1.330000,4.484352
1.055000,6.742733,3.430984,-2.292839,0.321981,9.481710,0.000000,1.330000,4.470460
1.060000,6.760489,3.551205,-2.291379,0.291858,9.481710,0.000000,1.330000,4.455506
1.065000,6.779992,3.900632,-2.290639,0.148004,20.000000,0.000000,1.330000,4.439473
1.070000,6.801150,4.231471,-2.290565,0.014836,20.000000,0.000000,1.330000,4.421218
1.075000,6.823863,4.542639,-2.291100,-0.107009,20.000000,0.000000,1.330000,4.400658
1.080000,6.848029,4.833285,-2.292185,-0.217004,20.000000,0.000000,1.330000,4.377720
1.085000,6.873314,5.056821,-2.293644,-0.291769,17.761116,0.000000,1.330000,4.352344
1.090000,6.899622,5.261673,-2.295422,-0.355538,17.761116,0.000000,1.330000,4.324739
1.095000,6.925327,5.141023,-2.296696,-0.254918,1.938662,0.000000,1.330000,4.294888
1.100000,6.950433,5.021189,-2.297466,-0.153930,1.938662,0.000000,1.330000,4.264630
1.105000,6.972935,4.500333,-2.296725,0.148178,-20.000000,0.000000,1.330000,4.234056
1.110000,6.992944,4.001964,-2.294534,0.438236,-20.000000,0.000000,1.330000,4.205811
1.115000,7.010558,3.522692,-2.290945,0.717788,-20.000000,0.000000,1.330000,4.180038
1.120000,7.025855,3.059451,-2.286004,0.988229,-20.000000,0.000000,1.330000,4.156848
1.125000,7.038902,2.609465,-2.279750,1.250816,-20.000000,0.000000,1.330000,4.136331
1.130000,7.049754,2.170206,-2.272216,1.506695,-20.000000,0.000000,1.330000,4.118560
1.135000,7.059764,2.002114,-2.264088,1.625628,-3.940269,0.000000,1.330000,4.103591
1.140000,7.068937,1.834565,-2.255368,1.743944,-3.940269,0.000000,1.330000,4.089631
1.145000,7.077819,1.776484,-2.246332,1.807172,2.882675,0.000000,1.330000,4.076714
1.150000,7.086400,1.716049,-2.236974,1.871664,2.882675,0.000000,1.330000,4.064092
1.155000,7.094688,1.657671,-2.227298,1.935188,3.165409,0.000000,1.330000,4.051795
1.160000,7.102672,1.596796,-2.217298,2.000013,3.165409,0.000000,1.330000,4.039819
1.165000,7.110253,1.516143,-2.206924,2.074742,2.045471,0.000000,1.330000,4.028193
1.170000,7.117419,1.433274,-2.196172,2.150477,2.045471,0.000000,1.330000,4.017074
1.175000,7.124080,1.332117,-2.184996,2.235212,0.988229,0.000000,1.330000,4.006491
1.180000,7.130224,1.228914,-2.173392,2.320706,0.988229,0.000000,1.330000,3.996593
1.185000,7.135769,1.108910,-2.161321,2.414287,0.005857,0.000000,1.330000,3.987410
1.190000,7.140703,0.986911,-2.148779,2.508433,0.005857,0.000000,1.330000,3.979080
1.195000,7.144949,0.849125,-2.135729,2.609985,-0.920636,0.000000,1.330000,3.971633
1.200000,7.148495,0.709278,-2.122169,2.711961,-0.920636,0.000000,1.330000,3.965200
1.205000,7.151266,0.554089,-2.108064,2.820944,-1.818052,0.000000,1.330000,3.959808
1.210000,7.153249,0.396656,-2.093413,2.930263,-1.818052,0.000000,1.330000,3.955585
1.215000,7.154367,0.223661,-2.078180,3.046522,-2.720488,0.000000,1.330000,3.952556
1.220000,7.154608,0.048117,-2.062365,3.163089,-2.720488,0.000000,1.330000,3.950845
1.225000,7.153889,-0.143790,-2.045931,3.286817,-3.655576,0.000000,1.330000,3.950477
1.230000,7.152195,-0.338689,-2.028876,3.410893,-3.655576,0.000000,1.330000,3.951577
1.235000,7.149440,-0.551110,-2.011164,3.542531,-4.633539,0.000000,1.330000,3.954166
1.240000,7.145604,-0.767141,-1.992791,3.674651,-4.633539,0.000000,1.330000,3.958369
1.245000,7.140595,-1.001817,-1.973717,3.814724,-5.634011,0.000000,1.330000,3.964205
1.250000,7.134390,-1.240943,-1.953939,3.955533,-5.634011,0.000000,1.330000,3.971796
1.255000,7.126895,-1.499102,-1.933418,4.104336,-6.585793,0.000000,1.330000,3.981155
1.260000,7.118081,-1.762811,-1.912146,4.254288,-6.585793,0.000000,1.330000,3.992392
1.265000,7.107861,-2.043995,-1.890089,4.411334,-7.337304,0.000000,1.330000,4.005510
1.270000,7.096200,-2.332094,-1.867239,4.570124,-7.337304,0.000000,1.330000,4.020590
1.275000,7.083039,-2.632223,-1.843573,4.733220,-7.623475,0.000000,1.330000,4.037623
1.280000,7.068335,-2.940782,-1.819079,4.898815,-7.623475,0.000000,1.330000,4.056623
1.285000,7.052088,-3.249409,-1.793765,5.062762,-7.052236,0.000000,1.330000,4.077564
1.290000,7.034250,-3.567766,-1.767615,5.229984,-7.052236,0.000000,1.330000,4.100348
1.295000,7.014922,-3.865461,-1.740688,5.385353,-5.177453,0.000000,1.330000,4.124926
1.300000,6.994056,-4.173239,-1.712966,5.544469,-5.177453,0.000000,1.330000,4.151030
1.305000,6.971894,-4.432385,-1.684575,5.678073,-1.770208,0.000000,1.330000,4.178588
1.310000,6.948394,-4.700045,-1.655500,5.815113,-1.770208,0.000000,1.330000,4.207135
1.315000,6.923913,-4.896172,-1.625922,5.915678,2.604475,0.000000,1.330000,4.236576
1.320000,6.898428,-5.096958,-1.595830,6.018320,2.604475,0.000000,1.330000,4.266322
1.325000,6.872242,-5.237335,-1.565377,6.090606,5.938527,0.000000,1.330000,4.296267
1.330000,6.845352,-5.377992,-1.534561,6.163229,5.938527,0.000000,1.330000,4.325931
1.335000,6.817671,-5.536181,-1.503336,6.244882,5.062635,0.000000,1.330000,4.355205
1.340000,6.789201,-5.693927,-1.471703,6.326590,5.062635,0.000000,1.330000,4.384062
1.345000,6.759187,-6.002722,-1.439283,6.484137,-1.908455,0.000000,1.330000,4.412365
1.350000,6.727600,-6.317534,-1.406060,6.644628,-1.908455,0.000000,1.330000,4.440668
1.355000,6.693200,-6.879997,-1.371415,6.928984,-12.325124,0.000000,1.330000,4.468725
1.360000,6.655898,-7.460354,-1.335305,7.221901,-12.325124,0.000000,1.330000,4.497230
1.365000,6.614810,-8.217649,-1.297289,7.603243,-18.776157,0.000000,1.330000,4.525686
1.370000,6.569823,-8.997357,-1.257309,7.995890,-18.776157,0.000000,1.330000,4.554029
1.375000,6.522054,-9.553857,-1.215921,8.277779,-9.888311,0.000000,1.330000,4.581400
1.380000,6.471554,-10.099845,-1.173139,8.556320,-9.888311,0.000000,1.330000,4.606213
1.385000,6.422726,-9.765763,-1.131151,8.397622,20.000000,0.000000,1.330000,4.627622
1.390000,6.375921,-9.360954,-1.090114,8.207341,20.000000,0.000000,1.330000,4.643560
1.395000,6.331464,-8.891404,-1.050173,7.988136,20.000000,0.000000,1.330000,4.654406
1.400000,6.289635,-8.365817,-1.011454,7.743955,20.000000,0.000000,1.330000,4.660670
1.405000,6.250662,-7.794514,-0.974056,7.479498,20.000000,0.000000,1.330000,4.662958
1.410000,6.214721,-7.188228,-0.938058,7.199641,20.000000,0.000000,1.330000,4.661942
1.415000,6.175945,-7.755243,-0.900520,7.507633,-20.000000,0.000000,1.330000,4.658314
1.420000,6.134583,-8.272349,-0.861555,7.793003,-20.000000,0.000000,1.330000,4.651511
1.425000,6.090931,-8.730440,-0.821296,8.051693,-20.000000,0.000000,1.330000,4.640958
1.430000,6.045321,-9.121950,-0.779894,8.280384,-20.000000,0.000000,1.330000,4.626152
1.435000,5.998112,-9.441740,-0.737510,8.476922,-20.000000,0.000000,1.330000,4.606687
1.440000,5.949674,-9.687693,-0.694307,8.640591,-20.000000,0.000000,1.330000,4.582282
1.445000,5.900370,-9.860843,-0.650446,8.772172,-20.000000,0.000000,1.330000,4.552797
