time,wrist_pos,wrist_vel,elbow_pos,elbow_vel,wrist_tau,elbow_tau,M11_wrist,M22_elbow
1.275000,5.292752,0.807130,-2.829157,0.077927,20.000000,0.000000,1.333000,3.755896
1.280000,5.298424,1.134441,-2.829579,-0.084376,20.000000,0.000000,1.333000,3.762654
1.285000,5.305750,1.465264,-2.830823,-0.248841,20.000000,0.000000,1.333000,3.772124
1.290000,5.314754,1.800694,-2.832903,-0.416008,20.000000,0.000000,1.333000,3.784302
1.295000,5.325463,2.141890,-2.835835,-0.586448,20.000000,0.000000,1.333000,3.799185
1.300000,5.337914,2.490089,-2.839639,-0.760768,20.000000,0.000000,1.333000,3.816769
1.305000,5.352147,2.846628,-2.844337,-0.939623,20.000000,0.000000,1.333000,3.837045
1.310000,5.368211,3.212963,-2.849956,-1.123728,20.000000,0.000000,1.333000,3.860002
1.315000,5.386165,3.590694,-2.856525,-1.313867,20.000000,0.000000,1.333000,3.885623
1.320000,5.406073,3.981593,-2.864080,-1.510906,20.000000,0.000000,1.333000,3.913882
1.325000,5.428011,4.387634,-2.872659,-1.715814,20.000000,0.000000,1.333000,3.944748
1.330000,5.452066,4.811025,-2.882307,-1.929672,20.000000,0.000000,1.333000,3.978174
1.335000,5.478337,5.254250,-2.893076,-2.153699,20.000000,0.000000,1.333000,4.014099
1.340000,5.506938,5.720109,-2.905022,-2.389267,20.000000,0.000000,1.333000,4.052442
1.345000,5.537997,6.211755,-2.918211,-2.637925,20.000000,0.000000,1.333000,4.093095
1.350000,5.571660,6.732735,-2.932719,-2.901414,20.000000,0.000000,1.333000,4.135920
1.355000,5.608059,7.279698,-2.948609,-3.178024,19.579010,0.000000,1.333000,4.180734
1.360000,5.647377,7.863689,-2.965975,-3.473232,19.579010,0.000000,1.333000,4.227256
1.365000,5.689459,8.416324,-2.984739,-3.752802,15.722717,0.000000,1.333000,4.275184
1.370000,5.734499,9.007940,-3.004998,-4.051809,15.722717,0.000000,1.333000,4.323723
1.375000,5.782232,9.546609,-3.026619,-4.324237,11.156830,0.000000,1.333000,4.372421
1.380000,5.832829,10.119400,-3.049687,-4.613513,11.156830,0.000000,1.333000,4.420250
1.385000,5.885864,10.607037,-3.073986,-4.859942,6.019226,0.000000,1.333000,4.466584
1.390000,5.941423,11.111889,-3.099559,-5.114591,6.019226,0.000000,1.333000,4.510202
1.395000,5.998864,11.488068,-3.126082,-5.304453,0.597290,0.000000,1.333000,4.550331
1.400000,6.058110,11.849247,-3.153513,-5.486249,0.597290,0.000000,1.333000,4.585704
1.405000,6.118262,12.030463,-3.181400,-5.577439,-4.825256,0.000000,1.333000,4.615555
1.410000,6.179043,12.156174,-3.209601,-5.640156,-4.825256,0.000000,1.333000,4.638862
1.415000,6.239382,12.067861,-3.237576,-5.595106,-9.789734,0.000000,1.333000,4.655164
1.420000,6.298877,11.898838,-3.265121,-5.508902,-9.789734,0.000000,1.333000,4.664082
1.425000,6.356554,11.535421,-3.291744,-5.324709,-13.643005,0.000000,1.333000,4.665754
1.430000,6.412064,11.102084,-3.317268,-5.104791,-13.643005,0.000000,1.333000,4.660619
1.435000,6.464839,10.554999,-3.341405,-4.827291,-15.673950,0.000000,1.333000,4.649413
1.440000,6.514704,9.973061,-3.364063,-4.531733,-15.673950,0.000000,1.333000,4.633093
