time,B1_0,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B2_0,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15
1.602000000,0.134183188,0.000000000,-0.990956544,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.990956544,0.000000000,0.134183188,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.334832203,0.000000000,-0.942277770,0.990956544,0.000000000,1.000000000,0.000000000,0.000000000,0.942277770,0.000000000,0.334832203,-0.134183188,0.000000000,0.000000000,0.000000000,1.000000000
1.603000000,0.136325858,0.000000000,-0.990664050,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.990664050,0.000000000,0.136325858,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.333169008,0.000000000,-0.942867123,0.990664050,0.000000000,1.000000000,0.000000000,0.000000000,0.942867123,0.000000000,0.333169008,-0.136325858,0.000000000,0.000000000,0.000000000,1.000000000
1.604000000,0.138482604,0.000000000,-0.990364866,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.990364866,0.000000000,0.138482604,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.331500346,0.000000000,-0.943455097,0.990364866,0.000000000,1.000000000,0.000000000,0.000000000,0.943455097,0.000000000,0.331500346,-0.138482604,0.000000000,0.000000000,0.000000000,1.000000000
1.605000000,0.140653388,0.000000000,-0.990058899,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.990058899,0.000000000,0.140653388,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.329826223,0.000000000,-0.944041664,0.990058899,0.000000000,1.000000000,0.000000000,0.000000000,0.944041664,0.000000000,0.329826223,-0.140653388,0.000000000,0.000000000,0.000000000,1.000000000
1.606000000,0.142838170,0.000000000,-0.989746057,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.989746057,0.000000000,0.142838170,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.328146648,0.000000000,-0.944626793,0.989746057,0.000000000,1.000000000,0.000000000,0.000000000,0.944626793,0.000000000,0.328146648,-0.142838170,0.000000000,0.000000000,0.000000000,1.000000000
1.607000000,0.145036908,0.000000000,-0.989426246,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.989426246,0.000000000,0.145036908,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.326461631,0.000000000,-0.945210455,0.989426246,0.000000000,1.000000000,0.000000000,0.000000000,0.945210455,0.000000000,0.326461631,-0.145036908,0.000000000,0.000000000,0.000000000,1.000000000
1.608000000,0.147249557,0.000000000,-0.989099372,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.989099372,0.000000000,0.147249557,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.324771184,0.000000000,-0.945792619,0.989099372,0.000000000,1.000000000,0.000000000,0.000000000,0.945792619,0.000000000,0.324771184,-0.147249557,0.000000000,0.000000000,0.000000000,1.000000000
1.609000000,0.149476072,0.000000000,-0.988765343,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.988765343,0.000000000,0.149476072,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.323075320,0.000000000,-0.946373255,0.988765343,0.000000000,1.000000000,0.000000000,0.000000000,0.946373255,0.000000000,0.323075320,-0.149476072,0.000000000,0.000000000,0.000000000,1.000000000
1.610000000,0.151716404,0.000000000,-0.988424065,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.988424065,0.000000000,0.151716404,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.321374055,0.000000000,-0.946952331,0.988424065,0.000000000,1.000000000,0.000000000,0.000000000,0.946952331,0.000000000,0.321374055,-0.151716404,0.000000000,0.000000000,0.000000000,1.000000000
1.611000000,0.153970502,0.000000000,-0.988075445,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.988075445,0.000000000,0.153970502,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.319667406,0.000000000,-0.947529815,0.988075445,0.000000000,1.000000000,0.000000000,0.000000000,0.947529815,0.000000000,0.319667406,-0.153970502,0.000000000,0.000000000,0.000000000,1.000000000
1.612000000,0.156238315,0.000000000,-0.987719388,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.987719388,0.000000000,0.156238315,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.317955391,0.000000000,-0.948105674,0.987719388,0.000000000,1.000000000,0.000000000,0.000000000,0.948105674,0.000000000,0.317955391,-0.156238315,0.000000000,0.000000000,0.000000000,1.000000000
1.613000000,0.158519788,0.000000000,-0.987355801,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.987355801,0.000000000,0.158519788,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.316238031,0.000000000,-0.948679876,0.987355801,0.000000000,1.000000000,0.000000000,0.000000000,0.948679876,0.000000000,0.316238031,-0.158519788,0.000000000,0.000000000,0.000000000,1.000000000
1.614000000,0.160814863,0.000000000,-0.986984590,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.986984590,0.000000000,0.160814863,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.314515350,0.000000000,-0.949252387,0.986984590,0.000000000,1.000000000,0.000000000,0.000000000,0.949252387,0.000000000,0.314515350,-0.160814863,0.000000000,0.000000000,0.000000000,1.000000000
1.615000000,0.163123481,0.000000000,-0.986605661,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.986605661,0.000000000,0.163123481,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.312787372,0.000000000,-0.949823173,0.986605661,0.000000000,1.000000000,0.000000000,0.000000000,0.949823173,0.000000000,0.312787372,-0.163123481,0.000000000,0.000000000,0.000000000,1.000000000
1.616000000,0.165445582,0.000000000,-0.986218921,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.986218921,0.000000000,0.165445582,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.311054123,0.000000000,-0.950392199,0.986218921,0.000000000,1.000000000,0.000000000,0.000000000,0.950392199,0.000000000,0.311054123,-0.165445582,0.000000000,0.000000000,0.000000000,1.000000000
1.617000000,0.167781101,0.000000000,-0.985824276,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.985824276,0.000000000,0.167781101,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.309315633,0.000000000,-0.950959431,0.985824276,0.000000000,1.000000000,0.000000000,0.000000000,0.950959431,0.000000000,0.309315633,-0.167781101,0.000000000,0.000000000,0.000000000,1.000000000
1.618000000,0.170129972,0.000000000,-0.985421632,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.985421632,0.000000000,0.170129972,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.307571932,0.000000000,-0.951524833,0.985421632,0.000000000,1.000000000,0.000000000,0.000000000,0.951524833,0.000000000,0.307571932,-0.170129972,0.000000000,0.000000000,0.000000000,1.000000000
1.619000000,0.172492126,0.000000000,-0.985010897,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.985010897,0.000000000,0.172492126,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.305823053,0.000000000,-0.952088368,0.985010897,0.000000000,1.000000000,0.000000000,0.000000000,0.952088368,0.000000000,0.305823053,-0.172492126,0.000000000,0.000000000,0.000000000,1.000000000
1.620000000,0.174867494,0.000000000,-0.984591976,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.984591976,0.000000000,0.174867494,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.304069031,0.000000000,-0.952650001,0.984591976,0.000000000,1.000000000,0.000000000,0.000000000,0.952650001,0.000000000,0.304069031,-0.174867494,0.000000000,0.000000000,0.000000000,1.000000000
1.621000000,0.177256001,0.000000000,-0.984164778,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.984164778,0.000000000,0.177256001,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.302309904,0.000000000,-0.953209695,0.984164778,0.000000000,1.000000000,0.000000000,0.000000000,0.953209695,0.000000000,0.302309904,-0.177256001,0.000000000,0.000000000,0.000000000,1.000000000
1.622000000,0.179657572,0.000000000,-0.983729209,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.983729209,0.000000000,0.179657572,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.300545711,0.000000000,-0.953767412,0.983729209,0.000000000,1.000000000,0.000000000,0.000000000,0.953767412,0.000000000,0.300545711,-0.179657572,0.000000000,0.000000000,0.000000000,1.000000000
1.623000000,0.182072129,0.000000000,-0.983285177,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.983285177,0.000000000,0.182072129,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.298776494,0.000000000,-0.954323114,0.983285177,0.000000000,1.000000000,0.000000000,0.000000000,0.954323114,0.000000000,0.298776494,-0.182072129,0.000000000,0.000000000,0.000000000,1.000000000
1.624000000,0.184499591,0.000000000,-0.982832590,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.982832590,0.000000000,0.184499591,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.297002296,0.000000000,-0.954876765,0.982832590,0.000000000,1.000000000,0.000000000,0.000000000,0.954876765,0.000000000,0.297002296,-0.184499591,0.000000000,0.000000000,0.000000000,1.000000000
1.625000000,0.186939876,0.000000000,-0.982371357,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.982371357,0.000000000,0.186939876,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.295223165,0.000000000,-0.955428324,0.982371357,0.000000000,1.000000000,0.000000000,0.000000000,0.955428324,0.000000000,0.295223165,-0.186939876,0.000000000,0.000000000,0.000000000,1.000000000
1.626000000,0.189392897,0.000000000,-0.981901385,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.981901385,0.000000000,0.189392897,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.293439148,0.000000000,-0.955977754,0.981901385,0.000000000,1.000000000,0.000000000,0.000000000,0.955977754,0.000000000,0.293439148,-0.189392897,0.000000000,0.000000000,0.000000000,1.000000000
1.627000000,0.191858566,0.000000000,-0.981422585,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.981422585,0.000000000,0.191858566,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.291650296,0.000000000,-0.956525015,0.981422585,0.000000000,1.000000000,0.000000000,0.000000000,0.956525015,0.000000000,0.291650296,-0.191858566,0.000000000,0.000000000,0.000000000,1.000000000
1.628000000,0.194336793,0.000000000,-0.980934866,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.980934866,0.000000000,0.194336793,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.289856663,0.000000000,-0.957070068,0.980934866,0.000000000,1.000000000,0.000000000,0.000000000,0.957070068,0.000000000,0.289856663,-0.194336793,0.000000000,0.000000000,0.000000000,1.000000000
1.629000000,0.196827485,0.000000000,-0.980438137,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.980438137,0.000000000,0.196827485,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.288058305,0.000000000,-0.957612872,0.980438137,0.000000000,1.000000000,0.000000000,0.000000000,0.957612872,0.000000000,0.288058305,-0.196827485,0.000000000,0.000000000,0.000000000,1.000000000
1.630000000,0.199330545,0.000000000,-0.979932311,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.979932311,0.000000000,0.199330545,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.286255279,0.000000000,-0.958153388,0.979932311,0.000000000,1.000000000,0.000000000,0.000000000,0.958153388,0.000000000,0.286255279,-0.199330545,0.000000000,0.000000000,0.000000000,1.000000000
1.631000000,0.201845876,0.000000000,-0.979417297,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.979417297,0.000000000,0.201845876,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.284447646,0.000000000,-0.958691575,0.979417297,0.000000000,1.000000000,0.000000000,0.000000000,0.958691575,0.000000000,0.284447646,-0.201845876,0.000000000,0.000000000,0.000000000,1.000000000
1.632000000,0.204373376,0.000000000,-0.978893009,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.978893009,0.000000000,0.204373376,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.282635470,0.000000000,-0.959227393,0.978893009,0.000000000,1.000000000,0.000000000,0.000000000,0.959227393,0.000000000,0.282635470,-0.204373376,0.000000000,0.000000000,0.000000000,1.000000000
1.633000000,0.206912942,0.000000000,-0.978359358,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.978359358,0.000000000,0.206912942,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.280818815,0.000000000,-0.959760800,0.978359358,0.000000000,1.000000000,0.000000000,0.000000000,0.959760800,0.000000000,0.280818815,-0.206912942,0.000000000,0.000000000,0.000000000,1.000000000
1.634000000,0.209464468,0.000000000,-0.977816259,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.977816259,0.000000000,0.209464468,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.278997750,0.000000000,-0.960291756,0.977816259,0.000000000,1.000000000,0.000000000,0.000000000,0.960291756,0.000000000,0.278997750,-0.209464468,0.000000000,0.000000000,0.000000000,1.000000000
1.635000000,0.212027846,0.000000000,-0.977263625,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.977263625,0.000000000,0.212027846,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.277172344,0.000000000,-0.960820218,0.977263625,0.000000000,1.000000000,0.000000000,0.000000000,0.960820218,0.000000000,0.277172344,-0.212027846,0.000000000,0.000000000,0.000000000,1.000000000
1.636000000,0.214602963,0.000000000,-0.976701371,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.976701371,0.000000000,0.214602963,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.275342672,0.000000000,-0.961346146,0.976701371,0.000000000,1.000000000,0.000000000,0.000000000,0.961346146,0.000000000,0.275342672,-0.214602963,0.000000000,0.000000000,0.000000000,1.000000000
1.637000000,0.217189706,0.000000000,-0.976129413,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.976129413,0.000000000,0.217189706,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.273508809,0.000000000,-0.961869498,0.976129413,0.000000000,1.000000000,0.000000000,0.000000000,0.961869498,0.000000000,0.273508809,-0.217189706,0.000000000,0.000000000,0.000000000,1.000000000
1.638000000,0.219787960,0.000000000,-0.975547668,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.975547668,0.000000000,0.219787960,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.271670832,0.000000000,-0.962390232,0.975547668,0.000000000,1.000000000,0.000000000,0.000000000,0.962390232,0.000000000,0.271670832,-0.219787960,0.000000000,0.000000000,0.000000000,1.000000000
1.639000000,0.222397604,0.000000000,-0.974956053,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.974956053,0.000000000,0.222397604,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.269828822,0.000000000,-0.962908307,0.974956053,0.000000000,1.000000000,0.000000000,0.000000000,0.962908307,0.000000000,0.269828822,-0.222397604,0.000000000,0.000000000,0.000000000,1.000000000
1.640000000,0.225018518,0.000000000,-0.974354487,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.974354487,0.000000000,0.225018518,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.267982862,0.000000000,-0.963423679,0.974354487,0.000000000,1.000000000,0.000000000,0.000000000,0.963423679,0.000000000,0.267982862,-0.225018518,0.000000000,0.000000000,0.000000000,1.000000000
1.641000000,0.227650578,0.000000000,-0.973742889,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.973742889,0.000000000,0.227650578,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.266133038,0.000000000,-0.963936308,0.973742889,0.000000000,1.000000000,0.000000000,0.000000000,0.963936308,0.000000000,0.266133038,-0.227650578,0.000000000,0.000000000,0.000000000,1.000000000
1.642000000,0.230293656,0.000000000,-0.973121180,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.973121180,0.000000000,0.230293656,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.264279438,0.000000000,-0.964446151,0.973121180,0.000000000,1.000000000,0.000000000,0.000000000,0.964446151,0.000000000,0.264279438,-0.230293656,0.000000000,0.000000000,0.000000000,1.000000000
1.643000000,0.232947625,0.000000000,-0.972489282,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.972489282,0.000000000,0.232947625,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.262422152,0.000000000,-0.964953167,0.972489282,0.000000000,1.000000000,0.000000000,0.000000000,0.964953167,0.000000000,0.262422152,-0.232947625,0.000000000,0.000000000,0.000000000,1.000000000
1.644000000,0.235612353,0.000000000,-0.971847117,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.971847117,0.000000000,0.235612353,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.260561275,0.000000000,-0.965457312,0.971847117,0.000000000,1.000000000,0.000000000,0.000000000,0.965457312,0.000000000,0.260561275,-0.235612353,0.000000000,0.000000000,0.000000000,1.000000000
1.645000000,0.238287706,0.000000000,-0.971194609,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.971194609,0.000000000,0.238287706,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.258696900,0.000000000,-0.965958547,0.971194609,0.000000000,1.000000000,0.000000000,0.000000000,0.965958547,0.000000000,0.258696900,-0.238287706,0.000000000,0.000000000,0.000000000,1.000000000
1.646000000,0.240973547,0.000000000,-0.970531684,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.970531684,0.000000000,0.240973547,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.256829127,0.000000000,-0.966456827,0.970531684,0.000000000,1.000000000,0.000000000,0.000000000,0.966456827,0.000000000,0.256829127,-0.240973547,0.000000000,0.000000000,0.000000000,1.000000000
1.647000000,0.243669739,0.000000000,-0.969858267,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.969858267,0.000000000,0.243669739,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.254958057,0.000000000,-0.966952113,0.969858267,0.000000000,1.000000000,0.000000000,0.000000000,0.966952113,0.000000000,0.254958057,-0.243669739,0.000000000,0.000000000,0.000000000,1.000000000
1.648000000,0.246376140,0.000000000,-0.969174287,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.969174287,0.000000000,0.246376140,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.253083791,0.000000000,-0.967444363,0.969174287,0.000000000,1.000000000,0.000000000,0.000000000,0.967444363,0.000000000,0.253083791,-0.246376140,0.000000000,0.000000000,0.000000000,1.000000000
1.649000000,0.249092606,0.000000000,-0.968479671,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.968479671,0.000000000,0.249092606,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.251206436,0.000000000,-0.967933534,0.968479671,0.000000000,1.000000000,0.000000000,0.000000000,0.967933534,0.000000000,0.251206436,-0.249092606,0.000000000,0.000000000,0.000000000,1.000000000
1.650000000,0.251818994,0.000000000,-0.967774351,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.967774351,0.000000000,0.251818994,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.249326100,0.000000000,-0.968419587,0.967774351,0.000000000,1.000000000,0.000000000,0.000000000,0.968419587,0.000000000,0.249326100,-0.251818994,0.000000000,0.000000000,0.000000000,1.000000000
1.651000000,0.254555154,0.000000000,-0.967058258,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.967058258,0.000000000,0.254555154,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.247442892,0.000000000,-0.968902480,0.967058258,0.000000000,1.000000000,0.000000000,0.000000000,0.968902480,0.000000000,0.247442892,-0.254555154,0.000000000,0.000000000,0.000000000,1.000000000
1.652000000,0.257300937,0.000000000,-0.966331324,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.966331324,0.000000000,0.257300937,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.245556927,0.000000000,-0.969382172,0.966331324,0.000000000,1.000000000,0.000000000,0.000000000,0.969382172,0.000000000,0.245556927,-0.257300937,0.000000000,0.000000000,0.000000000,1.000000000
1.653000000,0.260056191,0.000000000,-0.965593485,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.965593485,0.000000000,0.260056191,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.243668318,0.000000000,-0.969858624,0.965593485,0.000000000,1.000000000,0.000000000,0.000000000,0.969858624,0.000000000,0.243668318,-0.260056191,0.000000000,0.000000000,0.000000000,1.000000000
1.654000000,0.262820761,0.000000000,-0.964844675,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.964844675,0.000000000,0.262820761,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.241777183,0.000000000,-0.970331796,0.964844675,0.000000000,1.000000000,0.000000000,0.000000000,0.970331796,0.000000000,0.241777183,-0.262820761,0.000000000,0.000000000,0.000000000,1.000000000
1.655000000,0.265594493,0.000000000,-0.964084833,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.964084833,0.000000000,0.265594493,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.239883641,0.000000000,-0.970801648,0.964084833,0.000000000,1.000000000,0.000000000,0.000000000,0.970801648,0.000000000,0.239883641,-0.265594493,0.000000000,0.000000000,0.000000000,1.000000000
1.656000000,0.268377227,0.000000000,-0.963313897,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.963313897,0.000000000,0.268377227,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.237987815,0.000000000,-0.971268140,0.963313897,0.000000000,1.000000000,0.000000000,0.000000000,0.971268140,0.000000000,0.237987815,-0.268377227,0.000000000,0.000000000,0.000000000,1.000000000
1.657000000,0.271168803,0.000000000,-0.962531807,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.962531807,0.000000000,0.271168803,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.236089827,0.000000000,-0.971731235,0.962531807,0.000000000,1.000000000,0.000000000,0.000000000,0.971731235,0.000000000,0.236089827,-0.271168803,0.000000000,0.000000000,0.000000000,1.000000000
1.658000000,0.273969060,0.000000000,-0.961738506,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.961738506,0.000000000,0.273969060,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.234189805,0.000000000,-0.972190894,0.961738506,0.000000000,1.000000000,0.000000000,0.000000000,0.972190894,0.000000000,0.234189805,-0.273969060,0.000000000,0.000000000,0.000000000,1.000000000
1.659000000,0.276777834,0.000000000,-0.960933937,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.960933937,0.000000000,0.276777834,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.232287877,0.000000000,-0.972647080,0.960933937,0.000000000,1.000000000,0.000000000,0.000000000,0.972647080,0.000000000,0.232287877,-0.276777834,0.000000000,0.000000000,0.000000000,1.000000000
1.660000000,0.279594960,0.000000000,-0.960118044,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.960118044,0.000000000,0.279594960,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.230384172,0.000000000,-0.973099755,0.960118044,0.000000000,1.000000000,0.000000000,0.000000000,0.973099755,0.000000000,0.230384172,-0.279594960,0.000000000,0.000000000,0.000000000,1.000000000
1.661000000,0.282420270,0.000000000,-0.959290775,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.959290775,0.000000000,0.282420270,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.228478823,0.000000000,-0.973548883,0.959290775,0.000000000,1.000000000,0.000000000,0.000000000,0.973548883,0.000000000,0.228478823,-0.282420270,0.000000000,0.000000000,0.000000000,1.000000000
1.662000000,0.285253597,0.000000000,-0.958452078,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.958452078,0.000000000,0.285253597,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.226571964,0.000000000,-0.973994428,0.958452078,0.000000000,1.000000000,0.000000000,0.000000000,0.973994428,0.000000000,0.226571964,-0.285253597,0.000000000,0.000000000,0.000000000,1.000000000
1.663000000,0.288094769,0.000000000,-0.957601903,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.957601903,0.000000000,0.288094769,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.224663732,0.000000000,-0.974436354,0.957601903,0.000000000,1.000000000,0.000000000,0.000000000,0.974436354,0.000000000,0.224663732,-0.288094769,0.000000000,0.000000000,0.000000000,1.000000000
1.664000000,0.290943615,0.000000000,-0.956740201,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.956740201,0.000000000,0.290943615,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.222754263,0.000000000,-0.974874627,0.956740201,0.000000000,1.000000000,0.000000000,0.000000000,0.974874627,0.000000000,0.222754263,-0.290943615,0.000000000,0.000000000,0.000000000,1.000000000
1.665000000,0.293799962,0.000000000,-0.955866927,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.955866927,0.000000000,0.293799962,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.220843697,0.000000000,-0.975309213,0.955866927,0.000000000,1.000000000,0.000000000,0.000000000,0.975309213,0.000000000,0.220843697,-0.293799962,0.000000000,0.000000000,0.000000000,1.000000000
1.666000000,0.296663636,0.000000000,-0.954982035,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.954982035,0.000000000,0.296663636,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.218932177,0.000000000,-0.975740079,0.954982035,0.000000000,1.000000000,0.000000000,0.000000000,0.975740079,0.000000000,0.218932177,-0.296663636,0.000000000,0.000000000,0.000000000,1.000000000
1.667000000,0.299534461,0.000000000,-0.954085482,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.954085482,0.000000000,0.299534461,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.217019845,0.000000000,-0.976167192,0.954085482,0.000000000,1.000000000,0.000000000,0.000000000,0.976167192,0.000000000,0.217019845,-0.299534461,0.000000000,0.000000000,0.000000000,1.000000000
1.668000000,0.302412260,0.000000000,-0.953177226,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.953177226,0.000000000,0.302412260,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.215106845,0.000000000,-0.976590521,0.953177226,0.000000000,1.000000000,0.000000000,0.000000000,0.976590521,0.000000000,0.215106845,-0.302412260,0.000000000,0.000000000,0.000000000,1.000000000
1.669000000,0.305296857,0.000000000,-0.952257229,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.952257229,0.000000000,0.305296857,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.213193324,0.000000000,-0.977010034,0.952257229,0.000000000,1.000000000,0.000000000,0.000000000,0.977010034,0.000000000,0.213193324,-0.305296857,0.000000000,0.000000000,0.000000000,1.000000000
