time,theta0,theta1,dtheta0,dtheta1,M00,M01,M10,M11,Cv0,Cv1,taug0,taug1,hplus0,hplus1,hminus0,hminus1,vdot_plus0,vdot_plus1,vdot_minus0,vdot_minus1
3.623000000,0.501341897,0.282180445,-2.514662436,-0.262035264,4.583901152,2.290450576,2.290450576,1.330000000,-0.386078035,1.760789421,-13.995762480,-6.923693284,-14.381840515,-5.162903863,13.609684445,8.684482705,8.586852937,-10.905908565,2.105416409,-10.155514985
3.624000000,0.498829340,0.281908255,-2.512557020,-0.272190779,4.584052664,2.290526332,2.290526332,1.330000000,-0.401114586,1.756191761,-13.943937750,-6.904313253,-14.345052336,-5.148121492,13.542823164,8.660505013,8.570140330,-10.888729776,2.146542038,-10.208433138
3.625000000,0.496318929,0.281625855,-2.510410478,-0.282399212,4.584209708,2.290604854,2.290604854,1.330000000,-0.416216730,1.751482780,-13.891986475,-6.884823342,-14.308203204,-5.133340561,13.475769745,8.636306122,8.553362275,-10.871453070,2.187423864,-10.260774318
3.626000000,0.493810706,0.281333195,-2.508223054,-0.292659986,4.584372296,2.290686148,2.290686148,1.330000000,-0.431381574,1.746663113,-13.839909108,-6.865223157,-14.271290682,-5.118560044,13.408527534,8.611886270,8.536517617,-10.854077154,2.228057738,-10.312531781
3.627000000,0.491304711,0.281030223,-2.505994996,-0.302972518,4.584540441,2.290770220,2.290770220,1.330000000,-0.446606179,1.741733416,-13.787706106,-6.845512308,-14.234312284,-5.103778892,13.341099927,8.587245724,8.519605170,-10.836600692,2.268439479,-10.363698745
3.628000000,0.488800984,0.280716887,-2.503726557,-0.313336217,4.584714151,2.290857076,2.290857076,1.330000000,-0.461887558,1.736694367,-13.735377925,-6.825690407,-14.197265483,-5.088996040,13.273490367,8.562384774,8.502623718,-10.819022305,2.308564873,-10.414268382
3.629000000,0.486299566,0.280393136,-2.501417992,-0.323750485,4.584893437,2.290946719,2.290946719,1.330000000,-0.477222676,1.731546666,-13.682925027,-6.805757069,-14.160147703,-5.074210404,13.205702351,8.537303735,8.485572013,-10.801340567,2.348429673,-10.464233826
3.630000000,0.483800497,0.280058921,-2.499069562,-0.334214719,4.585078307,2.291039153,2.291039153,1.330000000,-0.492608452,1.726291035,-13.630347872,-6.785711915,-14.122956323,-5.059420880,13.137739420,8.512002950,8.468448775,-10.783554008,2.388029600,-10.513588168
3.631000000,0.481303815,0.279714193,-2.496681533,-0.344728307,4.585268767,2.291134383,2.291134383,1.330000000,-0.508041756,1.720928219,-13.577646923,-6.765554567,-14.085688679,-5.044626348,13.069605167,8.486482786,8.451252692,-10.765661111,2.427360342,-10.562324455
3.632000000,0.478809561,0.279358903,-2.494254172,-0.355290632,4.585464823,2.291232412,2.291232412,1.330000000,-0.523519415,1.715458981,-13.524822646,-6.745284651,-14.048342061,-5.029825670,13.001303231,8.460743632,8.433982422,-10.747660313,2.466417552,-10.610435691
3.633000000,0.476317773,0.278993001,-2.491787755,-0.365901068,4.585666481,2.291333241,2.291333241,1.330000000,-0.539038206,1.709884109,-13.471875508,-6.724901798,-14.010913714,-5.015017688,12.932837301,8.434785907,8.416636588,-10.729550001,2.505196853,-10.657914835
3.634000000,0.473828491,0.278616442,-2.489282558,-0.376558982,4.585873745,2.291436872,2.291436872,1.330000000,-0.554594865,1.704204411,-13.418805976,-6.704405641,-13.973400841,-5.000201230,12.864211111,8.408610052,8.399213781,-10.711328516,2.543693831,-10.704754802
3.635000000,0.471341752,0.278229179,-2.486738864,-0.387263737,4.586086615,2.291543308,2.291543308,1.330000000,-0.570186078,1.698420714,-13.365614522,-6.683795818,-13.935800600,-4.985375104,12.795428444,8.382216533,8.381712559,-10.692994148,2.581904039,-10.750948462
3.636000000,0.468857595,0.277831164,-2.484156960,-0.398014686,4.586305095,2.291652548,2.291652548,1.330000000,-0.585808490,1.692533869,-13.312301617,-6.663071972,-13.898110107,-4.970538103,12.726493127,8.355605840,8.364131446,-10.674545137,2.619822998,-10.796488638
3.637000000,0.466376058,0.277422353,-2.481537137,-0.408811174,4.586529184,2.291764592,2.291764592,1.330000000,-0.601458699,1.686544744,-13.258867735,-6.642233747,-13.860326435,-4.955689003,12.657409036,8.328778491,8.346468933,-10.655979675,2.657446193,-10.841368107
3.638000000,0.463897178,0.277002700,-2.478879691,-0.419652542,4.586758882,2.291879441,2.291879441,1.330000000,-0.617133261,1.680454230,-13.205313351,-6.621280793,-13.822446612,-4.940826564,12.588180090,8.301735023,8.328723478,-10.637295898,2.694769076,-10.885579599
3.639000000,0.461420993,0.276572162,-2.476184922,-0.430538122,4.586994185,2.291997093,2.291997093,1.330000000,-0.632828687,1.674263237,-13.151638941,-6.600212766,-13.784467629,-4.925949529,12.518810254,8.274476002,8.310893504,-10.618491893,2.731787064,-10.929115798
3.640000000,0.458947540,0.276130695,-2.473453135,-0.441467238,4.587235091,2.292117546,2.292117546,1.330000000,-0.648541447,1.667972694,-13.097844984,-6.579029322,-13.746386431,-4.911056628,12.449303538,8.247002016,8.292977399,-10.599565695,2.768495541,-10.971969339
3.641000000,0.456476856,0.275678256,-2.470684639,-0.452439207,4.587481596,2.292240798,2.292240798,1.330000000,-0.664267966,1.661583552,-13.043931959,-6.557730126,-13.708199925,-4.896146574,12.379663994,8.219313678,8.274973518,-10.580515283,2.804889854,-11.014132809
3.642000000,0.454008976,0.275214802,-2.467879749,-0.463453340,4.587733693,2.292366846,2.292366846,1.330000000,-0.680004629,1.655096780,-12.989900348,-6.536314843,-13.669904977,-4.881218064,12.309895719,8.191411623,8.256880180,-10.561338584,2.840965319,-11.055598746
3.643000000,0.451543937,0.274740294,-2.465038784,-0.474508939,4.587991375,2.292495688,2.292495688,1.330000000,-0.695747780,1.648513364,-12.935750632,-6.514783147,-13.631498413,-4.866269783,12.240002852,8.163296511,8.238695670,-10.542033469,2.876717215,-11.096359639
3.644000000,0.449081775,0.274254688,-2.462162067,-0.485605298,4.588254635,2.292627317,2.292627317,1.330000000,-0.711493722,1.641834313,-12.881483296,-6.493134713,-13.592977019,-4.851300400,12.169989574,8.134969026,8.220418237,-10.522597753,2.912140787,-11.136407931
3.645000000,0.446622525,0.273757947,-2.459249926,-0.496741706,4.588523462,2.292761731,2.292761731,1.330000000,-0.727238717,1.635060652,-12.827098825,-6.471369223,-13.554337543,-4.836308571,12.099860108,8.106429875,8.202046096,-10.503029198,2.947231248,-11.175736010
3.646000000,0.444166222,0.273250029,-2.456302695,-0.507917442,4.588797846,2.292898923,2.292898923,1.330000000,-0.742978989,1.628193424,-12.772597706,-6.449486363,-13.515576694,-4.821292939,12.029618717,8.077679786,8.183577425,-10.483325507,2.981983774,-11.214336218
3.647000000,0.441712902,0.272730897,-2.453320711,-0.519131778,4.589077775,2.293038887,2.293038887,1.330000000,-0.758710721,1.621233691,-12.717980426,-6.427485823,-13.476691147,-4.806252133,11.959269705,8.048719514,8.165010366,-10.463484325,3.016393507,-11.252200846
3.648000000,0.439262597,0.272200513,-2.450304317,-0.530383979,4.589363235,2.293181617,2.293181617,1.330000000,-0.774430061,1.614182532,-12.663247474,-6.405367301,-13.437677535,-4.791184768,11.888817413,8.019549833,8.146343028,-10.443503242,3.050455556,-11.289322135
3.649000000,0.436815343,0.271658840,-2.447253862,-0.541673301,4.589654212,2.293327106,2.293327106,1.330000000,-0.790133117,1.607041045,-12.608399341,-6.383130497,-13.398532457,-4.776089451,11.818266224,7.990171542,8.127573482,-10.423379788,3.084164995,-11.325692274
3.650000000,0.434371174,0.271105841,-2.444169697,-0.552998994,4.589950689,2.293475345,2.293475345,1.330000000,-0.805815962,1.599810344,-12.553436517,-6.360775117,-13.359252479,-4.760964773,11.747620556,7.960585461,8.108699762,-10.403111435,3.117516865,-11.361303404
3.651000000,0.431930122,0.270541481,-2.441052180,-0.564360297,4.590252650,2.293626325,2.293626325,1.330000000,-0.821474631,1.592491559,-12.498359497,-6.338300873,-13.319834128,-4.745809315,11.676884865,7.930792432,8.089719869,-10.382695593,3.150506172,-11.396147614
3.652000000,0.429492220,0.269965724,-2.437901674,-0.575756445,4.590560076,2.293780038,2.293780038,1.330000000,-0.837105128,1.585085837,-12.443168773,-6.315707483,-13.280273900,-4.730621646,11.606063645,7.900793320,8.070631764,-10.362129617,3.183127890,-11.430216942
3.653000000,0.427057501,0.269378538,-2.434718546,-0.587186662,4.590872948,2.293936474,2.293936474,1.330000000,-0.852703417,1.577594342,-12.387864840,-6.292994669,-13.240568257,-4.715400327,11.535161423,7.870589011,8.051433376,-10.341410797,3.215376957,-11.463503377
3.654000000,0.424625998,0.268779887,-2.431503169,-0.598650165,4.591191243,2.294095621,2.294095621,1.330000000,-0.868265432,1.570018253,-12.332448195,-6.270162160,-13.200713627,-4.700143907,11.464182762,7.840180413,8.032122593,-10.320536364,3.247248281,-11.495998854
3.655000000,0.422197742,0.268169741,-2.428255921,-0.610146164,4.591514939,2.294257469,2.294257469,1.330000000,-0.883787075,1.562358765,-12.276919334,-6.247209688,-13.160706409,-4.684850923,11.393132259,7.809568453,8.012697271,-10.299503489,3.278736736,-11.527695262
3.656000000,0.419772765,0.267548067,-2.424977184,-0.621673859,4.591844012,2.294422006,2.294422006,1.330000000,-0.899264213,1.554617087,-12.221278755,-6.224136995,-13.120542968,-4.669519908,11.322014542,7.778754082,7.993155226,-10.278309280,3.309837161,-11.558584437
3.657000000,0.417351098,0.266914835,-2.421667347,-0.633232444,4.592178438,2.294589219,2.294589219,1.330000000,-0.914692684,1.546794444,-12.165526957,-6.200943825,-13.080219641,-4.654149380,11.250834272,7.747738269,7.973494240,-10.256950782,3.340544367,-11.588658165
3.658000000,0.414932771,0.266270014,-2.418326802,-0.644821102,4.592518189,2.294759094,2.294759094,1.330000000,-0.930068296,1.538892075,-12.109664440,-6.177629930,-13.039732736,-4.638737855,11.179596144,7.716522005,7.953712058,-10.235424980,3.370853131,-11.617908183
3.659000000,0.412517815,0.265613575,-2.414955949,-0.656439010,4.592863237,2.294931618,2.294931618,1.330000000,-0.945386827,1.530911233,-12.053691705,-6.154195068,-12.999078532,-4.623283835,11.108304877,7.685106301,7.933806388,-10.213728795,3.400758197,-11.646326176
3.660000000,0.410106260,0.264945490,-2.411555191,-0.668085336,4.593213552,2.295106776,2.295106776,1.330000000,-0.960644027,1.522853184,-11.997609253,-6.130639003,-12.958253281,-4.607785819,11.036965226,7.653492187,7.913774901,-10.191859084,3.430254281,-11.673903784
3.661000000,0.407698135,0.264265730,-2.408124937,-0.679759240,4.593569105,2.295284553,2.295284553,1.330000000,-0.975835620,1.514719208,-11.941417588,-6.106961505,-12.917253208,-4.592242298,10.965581968,7.621680713,7.893615235,-10.169812643,3.459336067,-11.700632594
3.662000000,0.405293469,0.263574270,-2.404665601,-0.691459873,4.593929863,2.295464932,2.295464932,1.330000000,-0.990957301,1.506510597,-11.885117212,-6.083162351,-12.876074513,-4.576651754,10.894159911,7.589672948,7.873324987,-10.147586203,3.487998208,-11.726504147
3.663000000,0.402892292,0.262871084,-2.401177602,-0.703186377,4.594295792,2.295647896,2.295647896,1.330000000,-1.006004742,1.498228657,-11.828708630,-6.059241324,-12.834713372,-4.561012666,10.822703888,7.557469981,7.852901723,-10.125176432,3.516235328,-11.751509936
3.664000000,0.400494630,0.262156146,-2.397661367,-0.714937887,4.594666858,2.295833429,2.295833429,1.330000000,-1.020973590,1.489874705,-11.772192347,-6.035198213,-12.793165937,-4.545323507,10.751218757,7.525072918,7.832342970,-10.102579933,3.544042024,-11.775641406
3.665000000,0.398100513,0.261429433,-2.394117325,-0.726713528,4.595043023,2.296021512,2.296021512,1.330000000,-1.035859469,1.481450069,-11.715568868,-6.011032815,-12.751428337,-4.529582745,10.679709399,7.492482884,7.811646219,-10.079793245,3.571412862,-11.798889956
3.666000000,0.395709967,0.260690920,-2.390545912,-0.738512418,4.595424251,2.296212125,2.296212125,1.330000000,-1.050657982,1.472956090,-11.658838700,-5.986744933,-12.709496683,-4.513788843,10.608180718,7.459701023,7.790808928,-10.056812845,3.598342381,-11.821246939
3.667000000,0.393323019,0.259940587,-2.386947570,-0.750333665,4.595810501,2.296405250,2.296405250,1.330000000,-1.065364709,1.464394118,-11.602002351,-5.962334377,-12.667367061,-4.497940259,10.536637642,7.426728494,7.769828516,-10.033635143,3.624825093,-11.842703662
3.668000000,0.390939697,0.259178410,-2.383322745,-0.762176369,4.596201733,2.296600867,2.296600867,1.330000000,-1.079975213,1.455765513,-11.545060328,-5.937800964,-12.625035541,-4.482035451,10.465085115,7.393566478,7.748702370,-10.010256486,3.650855485,-11.863251390
3.669000000,0.388560025,0.258404371,-2.379671889,-0.774039620,4.596597906,2.296798953,2.296798953,1.330000000,-1.094485034,1.447071648,-11.488013140,-5.913144520,-12.582498174,-4.466072872,10.393528105,7.360216167,7.727427840,-9.986673158,3.676428017,-11.882881343
3.670000000,0.386184029,0.257618448,-2.375995461,-0.785922501,4.596998975,2.296999488,2.296999488,1.330000000,-1.108889700,1.438313901,-11.430861295,-5.888364874,-12.539750995,-4.450050972,10.321971595,7.326678775,7.706002243,-9.962881377,3.701537123,-11.901584700
3.671000000,0.383811735,0.256820624,-2.372293924,-0.797824086,4.597404896,2.297202448,2.297202448,1.330000000,-1.123184719,1.429493664,-11.373605305,-5.863461866,-12.496790024,-4.433968202,10.250420586,7.292955530,7.684422860,-9.938877298,3.726177217,-11.919352598
3.672000000,0.381443168,0.256010881,-2.368567747,-0.809743439,4.597815623,2.297407811,2.297407811,1.330000000,-1.137365585,1.420612333,-11.316245678,-5.838435342,-12.453611263,-4.417823009,10.178880093,7.259047675,7.662686941,-9.914657011,3.750342687,-11.936176134
3.673000000,0.379078350,0.255189201,-2.364817404,-0.821679615,4.598231107,2.297615553,2.297615553,1.330000000,-1.151427779,1.411671315,-11.258782927,-5.813285156,-12.410210706,-4.401613840,10.107355148,7.224956471,7.640791697,-9.890216543,3.774027898,-11.952046367
3.674000000,0.376717307,0.254355569,-2.361043376,-0.833631661,4.598651299,2.297825649,2.297825649,1.330000000,-1.165366769,1.402672023,-11.201217562,-5.788011169,-12.366584331,-4.385339145,10.035850794,7.190683192,7.618734312,-9.865551859,3.797227198,-11.966954319
3.675000000,0.374360061,0.253509971,-2.357246149,-0.845598615,4.599076149,2.298038074,2.298038074,1.330000000,-1.179178011,1.393615879,-11.143550096,-5.762613250,-12.322728107,-4.368997371,9.964372085,7.156229128,7.596511932,-9.840658857,3.819934912,-11.980890975
3.676000000,0.372006635,0.252652391,-2.353426214,-0.857579506,4.599505604,2.298252802,2.298252802,1.330000000,-1.192856954,1.384504308,-11.085781041,-5.737091276,-12.278637995,-4.352586968,9.892924087,7.121595585,7.574121673,-9.815533377,3.842145345,-11.993847287
3.677000000,0.369657050,0.251782818,-2.349584069,-0.869573354,4.599939612,2.298469806,2.298469806,1.330000000,-1.206399036,1.375338746,-11.027910910,-5.711445133,-12.234309946,-4.336106387,9.821511874,7.086783880,7.551560620,-9.790171192,3.863852788,-12.005814172
3.678000000,0.367311330,0.250901239,-2.345720216,-0.881579168,4.600378117,2.298689058,2.298689058,1.330000000,-1.219799689,1.366120632,-10.969940216,-5.685674713,-12.189739906,-4.319554081,9.750140527,7.051795345,7.528825824,-9.764568017,3.885051513,-12.016782518
3.679000000,0.364969495,0.250007643,-2.341835165,-0.893595950,4.600821062,2.298910531,2.298910531,1.330000000,-1.233054339,1.356851410,-10.911869474,-5.659779917,-12.144923814,-4.302928508,9.678815135,7.016631327,7.505914308,-9.738719502,3.905735777,-12.026743184
3.680000000,0.362631566,0.249102020,-2.337929429,-0.905622694,4.601268390,2.299134195,2.299134195,1.330000000,-1.246158409,1.347532528,-10.853699198,-5.633760656,-12.099857607,-4.286228127,9.607540789,6.981293184,7.482823061,-9.712621238,3.925899822,-12.035687000
3.681000000,0.360297562,0.248184362,-2.334003529,-0.917658381,4.601720041,2.299360021,2.299360021,1.330000000,-1.259107318,1.338165442,-10.795429902,-5.607616845,-12.054537219,-4.269451404,9.536322584,6.945782287,7.459549047,-9.686268756,3.945537879,-12.043604771
3.682000000,0.357967504,0.247254660,-2.330057991,-0.929701985,4.602175955,2.299587978,2.299587978,1.330000000,-1.271896483,1.328751607,-10.737062101,-5.581348413,-12.008958584,-4.252596806,9.465165618,6.910100020,7.436089196,-9.659657527,3.964644166,-12.050487279
3.683000000,0.355641411,0.246312907,-2.326093347,-0.941752473,4.602636070,2.299818035,2.299818035,1.330000000,-1.284521325,1.319292485,-10.678596311,-5.554955294,-11.963117636,-4.235662809,9.394074986,6.874247779,7.412440414,-9.632782961,3.983212894,-12.056325286
3.684000000,0.353319301,0.245359098,-2.322110134,-0.953808798,4.603100322,2.300050161,2.300050161,1.330000000,-1.296977262,1.309789537,-10.620033047,-5.528437431,-11.917010310,-4.218647894,9.323055785,6.838226968,7.388599577,-9.605640414,4.001238263,-12.061109533
3.685000000,0.351001192,0.244393228,-2.318108896,-0.965869907,4.603568645,2.300284323,2.300284323,1.330000000,-1.309259719,1.300244229,-10.561372826,-5.501794778,-11.870632546,-4.201550548,9.252113107,6.802039007,7.364563534,-9.578225182,4.018714466,-12.064830745
3.686000000,0.348687102,0.243415294,-2.314090181,-0.977934738,4.604040974,2.300520487,2.300520487,1.330000000,-1.321364125,1.290658029,-10.502616164,-5.475027294,-11.823980290,-4.184369265,9.181252039,6.765685323,7.340329108,-9.550532505,4.035635694,-12.067479636
3.687000000,0.346377047,0.242425291,-2.310054546,-0.990002218,4.604517241,2.300758621,2.300758621,1.330000000,-1.333285915,1.281032403,-10.443763578,-5.448134952,-11.777049493,-4.167102549,9.110477662,6.729167355,7.315893099,-9.522557567,4.051996130,-12.069046904
3.688000000,0.344071045,0.241423220,-2.306002549,-1.002071265,4.604997376,2.300998688,2.300998688,1.330000000,-1.345020533,1.271368820,-10.384815583,-5.421117729,-11.729836116,-4.149748909,9.039795050,6.692486549,7.291252278,-9.494295501,4.067789960,-12.069523242
3.689000000,0.341769110,0.240409079,-2.301934760,-1.014140788,4.605481309,2.301240654,2.301240654,1.330000000,-1.356563432,1.261668749,-10.325772699,-5.393975616,-11.682336130,-4.132306867,8.969209267,6.655644365,7.266403397,-9.465741385,4.083011368,-12.068899336
3.690000000,0.339471258,0.239382870,-2.297851748,-1.026209687,4.605968967,2.301484483,2.301484483,1.330000000,-1.367910076,1.251933657,-10.266635441,-5.366708610,-11.634545517,-4.114774953,8.898725364,6.618642267,7.241343184,-9.436890243,4.097654538,-12.067165868
3.691000000,0.337177504,0.238344593,-2.293754094,-1.038276853,4.606460277,2.301730138,2.301730138,1.330000000,-1.379055945,1.242165011,-10.207404327,-5.339316719,-11.586460272,-4.097151708,8.828348382,6.581481730,7.216068343,-9.407737052,4.111713662,-12.064313524
3.692000000,0.334887862,0.237294252,-2.289642380,-1.050341167,4.606955164,2.301977582,2.301977582,1.330000000,-1.389996531,1.232364277,-10.148079876,-5.311799959,-11.538076406,-4.079435682,8.758083345,6.544164237,7.190575562,-9.378276738,4.125182935,-12.060332989
3.693000000,0.332602344,0.236231850,-2.285517197,-1.062401500,4.607453552,2.302226776,2.302226776,1.330000000,-1.400727344,1.222532918,-10.088662605,-5.284158359,-11.489389948,-4.061625441,8.687935261,6.506691277,7.164861505,-9.348504181,4.138056562,-12.055214958
3.694000000,0.330320965,0.235157393,-2.281379140,-1.074456715,4.607955363,2.302477681,2.302477681,1.330000000,-1.411243912,1.212672394,-10.029153032,-5.256391954,-11.440396943,-4.043719560,8.617909120,6.469064348,7.138922820,-9.318414212,4.150328756,-12.048950134
3.695000000,0.328043736,0.234070888,-2.277228812,-1.086505665,4.608460518,2.302730259,2.302730259,1.330000000,-1.421541784,1.202784163,-9.969551675,-5.228500791,-11.391093459,-4.025716628,8.548009892,6.431284953,7.112756138,-9.288001620,4.161993744,-12.041529236
3.696000000,0.325770670,0.232972341,-2.273066818,-1.098547194,4.608968936,2.302984468,2.302984468,1.330000000,-1.431616530,1.192869678,-9.909859054,-5.200484926,-11.341475584,-4.007615248,8.478242524,6.393354603,7.086358074,-9.257261151,4.173045767,-12.032942999
3.697000000,0.323501776,0.231861760,-2.268893772,-1.110580137,4.609480537,2.303240268,2.303240268,1.330000000,-1.441463745,1.182930388,-9.850075686,-5.172344426,-11.291539431,-3.989414037,8.408611941,6.355274814,7.059725226,-9.226187509,4.183479083,-12.023182181
3.698000000,0.321237065,0.230739157,-2.264710293,-1.122603319,4.609995236,2.303497618,2.303497618,1.330000000,-1.451079048,1.172967739,-9.790202090,-5.144079367,-11.241281139,-3.971111629,8.339123042,6.317047106,7.032854182,-9.194775358,4.193287971,-12.012237562
3.699000000,0.318976548,0.229604542,-2.260517005,-1.134615557,4.610512949,2.303756474,2.303756474,1.330000000,-1.460458088,1.162983168,-9.730238786,-5.115689838,-11.190696874,-3.952706670,8.269780698,6.278673006,7.005741516,-9.163019328,4.202466728,-12.000099954
3.700000000,0.316720234,0.228457926,-2.256314538,-1.146615657,4.611033591,2.304016795,2.304016795,1.330000000,-1.469596542,1.152978109,-9.670186291,-5.087175935,-11.139782833,-3.934197825,8.200589750,6.240154044,6.978383791,-9.130914010,4.211009679,-11.986760203
3.701000000,0.314468130,0.227299324,-2.252103529,-1.158602417,4.611557074,2.304278537,2.304278537,1.330000000,-1.478490117,1.142953989,-9.610045125,-5.058537766,-11.088535242,-3.915583777,8.131555008,6.201491755,6.950777561,-9.098453965,4.218911174,-11.972209190
3.702000000,0.312220246,0.226128749,-2.247884618,-1.170574626,4.612083310,2.304541655,2.304541655,1.330000000,-1.487134556,1.132912227,-9.549815807,-5.029775450,-11.036950363,-3.896863223,8.062681251,6.162687677,6.922919374,-9.065633720,4.226165594,-11.956437842
3.703000000,0.309976587,0.224946218,-2.243658452,-1.182531064,4.612612210,2.304806105,2.304806105,1.330000000,-1.495525635,1.122854235,-9.489498856,-5.000889117,-10.985024491,-3.878034882,7.993973221,6.123743352,6.894805768,-9.032447778,4.232767351,-11.939437130
3.704000000,0.307737162,0.223751747,-2.239425685,-1.194470501,4.613143681,2.305071841,2.305071841,1.330000000,-1.503659169,1.112781417,-9.429094791,-4.971878906,-10.932753959,-3.859097489,7.925435622,6.084660323,6.866433281,-8.998890611,4.238710893,-11.921198078
3.705000000,0.305501975,0.222545356,-2.235186974,-1.206391699,4.613677633,2.305338817,2.305338817,1.330000000,-1.511531010,1.102695167,-9.368604131,-4.942744969,-10.880135141,-3.840049802,7.857073120,6.045440136,6.837798444,-8.964956670,4.243990706,-11.901711766
3.706000000,0.303271032,0.221327062,-2.230942983,-1.218293411,4.614213972,2.305606986,2.305606986,1.330000000,-1.519137054,1.092596872,-9.308027395,-4.913487468,-10.827164449,-3.820890595,7.788890341,6.006084340,6.808897789,-8.930640385,4.248601317,-11.880969336
3.707000000,0.301044337,0.220096888,-2.226694382,-1.230174380,4.614752602,2.305876301,2.305876301,1.330000000,-1.526473237,1.082487908,-9.247365103,-4.884106575,-10.773838341,-3.801618667,7.720891866,5.966594483,6.779727847,-8.895936167,4.252537297,-11.858961997
3.708000000,0.298821895,0.218854855,-2.222441844,-1.242033342,4.615293428,2.306146714,2.306146714,1.330000000,-1.533535543,1.072369640,-9.186617774,-4.854602477,-10.720153317,-3.782232837,7.653082231,5.926972117,6.750285153,-8.860838412,4.255793264,-11.835681028
3.709000000,0.296603709,0.217600985,-2.218186051,-1.253869023,4.615836353,2.306418177,2.306418177,1.330000000,-1.540320000,1.062243424,-9.125785927,-4.824975368,-10.666105928,-3.762731944,7.585465927,5.887218791,6.720566244,-8.825341502,4.258363885,-11.811117789
3.710000000,0.294389782,0.216335305,-2.213927687,-1.265680141,4.616381279,2.306690639,2.306690639,1.330000000,-1.546822689,1.052110602,-9.064870082,-4.795225455,-10.611692770,-3.743114854,7.518047393,5.847336057,6.690567664,-8.789439811,4.260243884,-11.785263719
3.711000000,0.292180114,0.215057840,-2.209667443,-1.277465405,4.616928105,2.306964053,2.306964053,1.330000000,-1.553039739,1.041972506,-9.003870757,-4.765352958,-10.556910495,-3.723380453,7.450831018,5.807325464,6.660285964,-8.753127705,4.261428039,-11.758110348
3.712000000,0.289974708,0.213768616,-2.205406015,-1.289223515,4.617476732,2.307238366,2.307238366,1.330000000,-1.558967333,1.031830455,-8.942788471,-4.735358108,-10.501755804,-3.703527652,7.383821138,5.767188563,6.629717707,-8.716399546,4.261911188,-11.729649300
3.713000000,0.287773564,0.212467663,-2.201144104,-1.300953164,4.618027057,2.307513529,2.307513529,1.330000000,-1.564601711,1.021685756,-8.881623745,-4.705241145,-10.446225456,-3.683555389,7.317022034,5.726926900,6.598859464,-8.679249698,4.261688234,-11.699872298
3.714000000,0.285576682,0.211155010,-2.196882416,-1.312653037,4.618578978,2.307789489,2.307789489,1.330000000,-1.569939170,1.011539700,-8.820377097,-4.675002324,-10.390316267,-3.663462624,7.250437927,5.686542023,6.567707824,-8.641672527,4.260754147,-11.668771173
3.715000000,0.283384060,0.209830688,-2.192621662,-1.324321808,4.619132391,2.308066195,2.308066195,1.330000000,-1.574976065,1.001393566,-8.759049046,-4.644641910,-10.334025111,-3.643248345,7.184072982,5.646035476,6.536259390,-8.603662404,4.259103967,-11.636337868
3.716000000,0.281195698,0.208494730,-2.188362558,-1.335958146,4.619687190,2.308343595,2.308343595,1.330000000,-1.579708813,0.991248617,-8.697640112,-4.614160183,-10.277348926,-3.622911565,7.117931299,5.605408800,6.504510782,-8.565213712,4.256732808,-11.602564445
3.717000000,0.279011592,0.207147170,-2.184105825,-1.347560710,4.620243269,2.308621635,2.308621635,1.330000000,-1.584133898,0.981106103,-8.636150813,-4.583557430,-10.220284711,-3.602451327,7.052016916,5.564663534,6.472458644,-8.526320848,4.253635863,-11.567443092
3.718000000,0.276831740,0.205788041,-2.179852189,-1.359128153,4.620800522,2.308900261,2.308900261,1.330000000,-1.588247865,0.970967257,-8.574581669,-4.552833955,-10.162829534,-3.581866699,6.986333804,5.523801212,6.440099639,-8.486978225,4.249808405,-11.530966127
3.719000000,0.274656137,0.204417382,-2.175602381,-1.370659119,4.621358840,2.309179420,2.309179420,1.330000000,-1.592047331,0.960833295,-8.512933198,-4.521990072,-10.104980530,-3.561156778,6.920885867,5.482823367,6.407430457,-8.447180278,4.245245796,-11.493126009
3.720000000,0.272484780,0.203035230,-2.171357135,-1.382152245,4.621918114,2.309459057,2.309459057,1.330000000,-1.595528981,0.950705418,-8.451205920,-4.491026108,-10.046734901,-3.540320690,6.855676938,5.441731526,6.374447816,-8.406921468,4.239943483,-11.453915342
3.721000000,0.270317663,0.201641624,-2.167117191,-1.393606161,4.622478234,2.309739117,2.309739117,1.330000000,-1.598689574,0.940584809,-8.389400353,-4.459942401,-9.988089926,-3.519357592,6.790710779,5.400527210,6.341148462,-8.366196285,4.233897010,-11.413326880
3.722000000,0.268154780,0.200236604,-2.162883294,-1.405019488,4.623039089,2.310019544,2.310019544,1.330000000,-1.601525940,0.930472634,-8.327517016,-4.428739303,-9.929042956,-3.498266669,6.725991076,5.359211937,6.307529175,-8.324999250,4.227102015,-11.371353541
3.723000000,0.265996123,0.198820214,-2.158656192,-1.416390841,4.623600566,2.310300283,2.310300283,1.330000000,-1.604034989,0.920370041,-8.265556427,-4.397417178,-9.869591417,-3.477047137,6.661521438,5.317787220,6.273586769,-8.283324926,4.219554242,-11.327988406
3.724000000,0.263841687,0.197392495,-2.154436638,-1.427718830,4.624162554,2.310581277,2.310581277,1.330000000,-1.606213709,0.910278158,-8.203519107,-4.365976404,-9.809732816,-3.455698246,6.597305397,5.276254562,6.239318096,-8.241167915,4.211249536,-11.283224731
